102	लुटेरों	लुटेरा	NN	115	k1
103	ने	ने	PSP:ने	102	lwg__psp
104	मात्र	मात्र	RB	106	lwg__rp
105	45	45	QC	106	nmod__adj
106	मिनट	मिनट	NN	108	r6
107	की	का	PSP:का	106	lwg__psp
108	अवधि	अवधि	NN	115	k7
109	में	में	PSP:में	108	lwg__psp
110	3	3	QC	111	nmod__adj
111	रेलगाडियों	रेलगाडी	NN	113	r6
112	के	का	PSP:का	111	lwg__psp
113	यात्रियों	यात्री	NN	115	k2
114	को	को	PSP:को	113	lwg__psp
115	लूटा	लूट	VM	86	ccof
116	.	.	.	115	rsym

1	25	25	QC	2	mod
2	अप्रैल	अप्रैल	NNP	7	k7t
3	,	,	,	2	rsym
4	2017	2017	QC	7	k7p
5	तक	तक	RP	4	lwg__rp
6	आवेदन	आवेदन	NN	7	pof
7	किए	कर	VM	0	main
8	जा	जा	VAUX	7	lwg__vaux
9	सकते	सक	VAUX	7	lwg__vaux
10	हैं	है	VAUX	7	lwg__vaux
11	.	.	.	7	rsym

1	26	26	QC	2	mod
2	मार्च	मार्च	NNP	22	k7t
3	को	को	PSP:को	2	lwg__psp
4	उत्तर	उत्तर	XC	5	mod
5	प्रदेश	प्रदेश	NNP	8	r6
6	के	का	PSP:का	5	lwg__psp
7	गोंडा	गोंडा	XC	8	mod
8	जिले	जिला	NNP	22	k7p
9	में	में	PSP:में	8	lwg__psp
10	बलरामपुर	बलरामपुर	JJ	11	nmod__adj
11	सदर	सदर	NN	13	r6
12	के	का	PSP:का	11	lwg__psp
13	सपा	सपा	NN	22	k1
14	विधायक	विधायक	JJ	16	mod
15	जगराम	जगराम	XC	16	mod
16	पासवान	पासवान	NNP	18	r6
17	के	का	PSP:का	16	lwg__psp
18	भाइयों	भाई	NN	22	k1
19	ने	ने	PSP:ने	18	lwg__psp
20	बारात	बारात	NN	22	adv
21	से	से	PSP:से	20	lwg__psp
22	लौट	लौट	VM	25	nmod__k1inv
23	रहे	रह	VAUX	22	lwg__vaux
24	एक	एक	QC	25	nmod__adj
25	युवक	युवक	NN	29	k2
26	को	को	PSP:को	25	lwg__psp
27	गोलियों	गोली	NN	29	k5
28	से	से	PSP:से	27	lwg__psp
29	भून	भून	VM	0	main
30	डाला	डाल	VAUX	29	lwg__vaux
31	क्योंकि	क्योंकि	CC:क्योंकि	29	rh
32	उसने	उसने	PRP	41	k1
33	गाडियों	गाडी	NN	35	r6
34	की	का	PSP:का	33	lwg__psp
35	भिड़ंत	भिड़ंत	NN	41	k7t
36	के	का	PSP:का	35	lwg__psp
37	बाद	बाद	NST	35	lwg__psp
38	गाली-गलौच	गाली-गलौच	NN	40	r6-k2
39	का	का	PSP:का	38	lwg__psp
40	विरोध	विरोध	NN	41	pof
41	किया	कर	VM	31	ccof
42	था	था	VAUX	41	lwg__vaux
43	.	.	.	41	rsym

1	27	27	QC	0	ROOT
2	Oct	Oct	XC	6	mod
3	Radio	Radio	XC	6	mod
4	mantra	mantra	XC	6	mod
5	Bhavishyavani	Bhavishyavani	XC	6	mod
6	v23639न्यूज़	v23639न्यूज़	NNP	0	ROOT
7	60	60	QC	11	mod
8	सेकेंड	सेकेंड	XC	11	mod
9	’	’	XC	11	mod
10	मेंJEE	मेंJEE	XC	11	mod
11	Mains	Mains	NNP	0	ROOT
12	में	में	PSP:में	11	lwg__psp
13	पूरे	पूरा	JJ	14	nmod__adj
14	नंबर	नंबर	NN	16	k2
15	हासिल	हासिल	VM	16	pof
16	कर	कर	VAUX	0	ROOT
17	कल्पित	कल्पित	JJ	0	ROOT
18	ने	ने	PSP:ने	17	lwg__psp
19	रचा	रचा	VM	22	mod
20	इतिहास	इतिहास	NN	22	mod
21	JEE	JEE	JJ	22	nmod__adj
22	Mains	Mains	NN	0	ROOT
23	में	में	PSP:में	22	lwg__psp
24	पूरे	पूरा	JJ	25	nmod__adj
25	नंबर	नंबर	NN	27	k2
26	हासिल	हासिल	VM	27	pof
27	कर	कर	VAUX	0	ROOT
28	कल्पित	कल्पित	JJ	0	ROOT
29	ने	ने	PSP:ने	28	lwg__psp
30	रचा	रचा	VM	0	ROOT
31	इतिहास	इतिहास	NN	0	ROOT
32	‘	‘	JJ	33	nmod__adj
33	फौजी	फौजी	NN	0	ROOT
34	हेयरकट	हेयरकट	NNP	36	k2p
35	नहीं	नहीं	NEG	36	lwg__neg
36	समझे	समझ	VM	0	ROOT
37	छात्र	छात्र	NN	0	ROOT
38	तो	तो	RP	37	lwg__rp
39	लिया	ले	VM	0	ROOT
40	योगी	योगी	NN	42	r6
41	का	का	PSP:का	40	lwg__psp
42	नाम	नाम	NN	0	ROOT
43	’	’	JJ	44	nmod__adj
44	ALERT!	ALERT!	NN	0	ROOT
45	28	28	QC	0	ROOT
46	Sept	Sept	XC	50	mod
47	Radio	Radio	XC	50	mod
48	mantra	mantra	XC	50	mod
49	Bhavishyavani	Bhavishyavani	XC	50	mod
50	v22818न्यूज़	v22818न्यूज़	NNP	0	ROOT
51	60	60	QC	55	mod
52	सेकेंड	सेकेंड	XC	55	mod
53	’	’	XC	55	mod
54	मेंJEE	मेंJEE	XC	55	mod
55	Mains	Mains	NNP	0	ROOT
56	में	में	PSP:में	55	lwg__psp
57	पूरे	पूरा	JJ	58	nmod__adj
58	नंबर	नंबर	NN	60	k2
59	हासिल	हासिल	VM	60	pof
60	कर	कर	VAUX	0	ROOT
61	कल्पित	कल्पित	JJ	0	ROOT
62	ने	ने	PSP:ने	61	lwg__psp
63	रचा	रचा	VM	66	mod
64	इतिहास	इतिहास	NN	66	mod
65	JEE	JEE	JJ	66	nmod__adj
66	Mains	Mains	NN	71	k7
67	में	में	PSP:में	66	lwg__psp
68	पूरे	पूरा	JJ	69	nmod__adj
69	नंबर	नंबर	NN	71	k2
70	हासिल	हासिल	VM	71	pof
71	कर	कर	VAUX	0	ROOT
72	कल्पित	कल्पित	JJ	103	k1
73	ने	ने	PSP:ने	72	lwg__psp
74	रचा	रचा	VM	103	vmod
75	इतिहास	इतिहास	NN	103	k2p
76	‘	‘	NN	103	k1
77	फौजी	फौजी	JJ	78	nmod__adj
78	हेयरकट	हेयरकट	NNP	80	k2p
79	नहीं	नहीं	NEG	80	lwg__neg
80	समझे	समझ	VM	103	vmod
81	छात्र	छात्र	NN	103	k7p
82	तो	तो	RP	81	lwg__rp
83	लिया	ले	VM	103	vmod
84	योगी	योगी	NN	86	r6
85	का	का	PSP:का	84	lwg__psp
86	नाम	नाम	NN	103	k1
87	’	’	JJ	88	nmod__adj
88	ALERT!	ALERT!	NN	103	k1
89	29	29	QC	90	nmod__adj
90	राजतालाबचाैकी	राजतालाबचाैकी	NN	103	k7t
91	के	का	PSP:का	90	lwg__psp
92	सामने	सामना	NST	90	lwg__psp
93	पार्क	पार्क	NN	95	r6
94	की	का	PSP:का	93	lwg__psp
95	बाइक	बाइक	NN	103	k1
96	महज	महज	RP	95	lwg__rp
97	चंद	चंद	XC	98	mod
98	मिनटों	मिनट	NN	103	k2
99	में	में	PSP:में	98	lwg__psp
100	ही	ही	RP	98	lwg__rp
101	बदमाश	बदमाश	JJ	103	k2
102	चुरा	चुरा	VM	103	vmod
103	ले	ले	VM	71	ccof
104	गए	गए	VAUX	103	lwg__vaux
105	.	.	.	103	rsym

1	30	30	QC	5	mod
2	-	-	-	5	rsym
3	मनोज	मनोज	XC	5	mod
4	कुमार	कुमार	NNP	5	mod
5	¨सह	¨सह	NN	9	ccof
6	,	,	,	5	rsym
7	अनंत	अनंत	XC	8	mod
8	कुमार	कुमार	NNP	9	ccof
9	व	व	CC:व	0	main
10	नीतू	नीतू	XC	11	mod
11	देवी	देवी	NN	9	ccof
12	.	.	.	11	rsym

1	31	31	QC	3	nmod__adj
2	मंगल	मंगल	NN	3	mod
3	स्वाती	स्वाती	NN	0	ROOT
4	में	में	PSP:में	3	lwg__psp
5	,	,	,	3	rsym
6	10/35	10/35	QC	0	ROOT
7	के	का	PSP:का	6	lwg__psp
8	बाद	बाद	NST	6	lwg__psp
9	(	(	(	10	lwg__rp
10	क्षत्रियों	क्षत्रिय	NN	0	ROOT
11	,	,	,	10	rsym
12	सामवेदियों	सामवेदियों	NN	0	ROOT
13	के	का	PSP:का	12	lwg__psp
14	लिए	ले	PSP:ले	12	lwg__psp
15	)	)	)	18	mod
16	05	05	QC	18	nmod__adj
17	सोम	सोम	XC	18	mod
18	चित्रा	चित्रा	NN	0	ROOT
19	में	में	PSP:में	18	lwg__psp
20	.	.	.	18	rsym

1	09/43	09/43	QC	0	main
2	के	का	PSP:का	1	lwg__psp
3	बाद	बाद	NST	1	lwg__nst
4	.	.	.	1	rsym

1	12	12	QC	3	nmod__adj
2	सोम	सोम	XC	3	mod
3	उ.षा.	उ.षा.	NNP	0	main
4	में	में	PSP:में	3	lwg__psp
5	.	.	.	3	rsym

1	12/19	12/19	QC	0	main
2	के	का	PSP:का	1	lwg__psp
3	पूर्व	पूर्व	NST	1	lwg__nst
4	.	.	.	1	rsym

1	32	32	QC	0	ROOT
2	Nov	Nov	XC	6	mod
3	Radio	Radio	XC	6	mod
4	mantra	mantra	XC	6	mod
5	Bhavishyavani	Bhavishyavani	XC	6	mod
6	v24457न्यूज़	v24457न्यूज़	NNP	0	ROOT
7	60	60	QC	11	mod
8	सेकेंड	सेकेंड	XC	11	mod
9	’	’	XC	11	mod
10	मेंJEE	मेंJEE	XC	11	mod
11	Mains	Mains	NNP	0	ROOT
12	में	में	PSP:में	11	lwg__psp
13	पूरे	पूरा	JJ	14	nmod__adj
14	नंबर	नंबर	NN	16	k2
15	हासिल	हासिल	VM	16	pof
16	कर	कर	VAUX	0	ROOT
17	कल्पित	कल्पित	JJ	0	ROOT
18	ने	ने	PSP:ने	17	lwg__psp
19	रचा	रचा	VM	22	mod
20	इतिहास	इतिहास	NN	22	mod
21	JEE	JEE	JJ	22	nmod__adj
22	Mains	Mains	NN	0	ROOT
23	में	में	PSP:में	22	lwg__psp
24	पूरे	पूरा	JJ	25	nmod__adj
25	नंबर	नंबर	NN	27	k2
26	हासिल	हासिल	VM	27	pof
27	कर	कर	VAUX	0	ROOT
28	कल्पित	कल्पित	JJ	0	ROOT
29	ने	ने	PSP:ने	28	lwg__psp
30	रचा	रचा	VM	0	ROOT
31	इतिहास	इतिहास	NN	0	ROOT
32	‘	‘	JJ	33	nmod__adj
33	फौजी	फौजी	NN	0	ROOT
34	हेयरकट	हेयरकट	NNP	36	k2p
35	नहीं	नहीं	NEG	36	lwg__neg
36	समझे	समझ	VM	0	ROOT
37	छात्र	छात्र	NN	0	ROOT
38	तो	तो	RP	37	lwg__rp
39	लिया	ले	VM	0	ROOT
40	योगी	योगी	NN	42	r6
41	का	का	PSP:का	40	lwg__psp
42	नाम	नाम	NN	0	ROOT
43	’	’	JJ	44	nmod__adj
44	ALERT!	ALERT!	NN	0	ROOT
45	33	33	QC	0	ROOT
46	Oct	Oct	XC	50	mod
47	Radio	Radio	XC	50	mod
48	mantra	mantra	XC	50	mod
49	Bhavishyavani	Bhavishyavani	XC	50	mod
50	v23672न्यूज़	v23672न्यूज़	NNP	0	ROOT
51	60	60	QC	55	mod
52	सेकेंड	सेकेंड	XC	55	mod
53	’	’	XC	55	mod
54	मेंJEE	मेंJEE	XC	55	mod
55	Mains	Mains	NNP	0	ROOT
56	में	में	PSP:में	55	lwg__psp
57	पूरे	पूरा	JJ	58	nmod__adj
58	नंबर	नंबर	NN	60	k2
59	हासिल	हासिल	VM	60	pof
60	कर	कर	VAUX	0	ROOT
61	कल्पित	कल्पित	JJ	0	ROOT
62	ने	ने	PSP:ने	61	lwg__psp
63	रचा	रचा	VM	66	mod
64	इतिहास	इतिहास	NN	66	mod
65	JEE	JEE	JJ	66	nmod__adj
66	Mains	Mains	NN	71	k7
67	में	में	PSP:में	66	lwg__psp
68	पूरे	पूरा	JJ	69	nmod__adj
69	नंबर	नंबर	NN	71	k2
70	हासिल	हासिल	VM	71	pof
71	कर	कर	VAUX	0	ROOT
72	कल्पित	कल्पित	JJ	95	k1
73	ने	ने	PSP:ने	72	lwg__psp
74	रचा	रचा	VM	95	vmod
75	इतिहास	इतिहास	NN	95	k1
76	‘	‘	NN	95	k1
77	फौजी	फौजी	JJ	78	nmod__adj
78	हेयरकट	हेयरकट	NNP	80	k2p
79	नहीं	नहीं	NEG	80	lwg__neg
80	समझे	समझ	VM	95	vmod
81	छात्र	छात्र	NN	95	k7p
82	तो	तो	RP	81	lwg__rp
83	लिया	ले	VM	95	vmod
84	योगी	योगी	NN	86	r6
85	का	का	PSP:का	84	lwg__psp
86	नाम	नाम	NN	95	k1
87	’	’	JJ	88	nmod__adj
88	ALERT!	ALERT!	NN	95	k1
89	34	34	QC	90	mod
90	अप्रैल	अप्रैल	NNP	95	k7t
91	,	,	,	90	rsym
92	2017	2017	QC	95	k7p
93	तक	तक	RP	92	lwg__rp
94	आवेदन	आवेदन	NN	95	pof
95	किए	कर	VM	71	ccof
96	जा	जा	VAUX	95	lwg__vaux
97	सकते	सक	VAUX	95	lwg__vaux
98	हैं	है	VAUX	95	lwg__vaux
99	.	.	.	95	rsym

1	35	35	QC	4	nmod__adj
2	करोड़	करोड़	XC	4	r6
3	की	का	PSP:का	2	lwg__psp
4	राशि	राशि	NN	6	r6-k2
5	की	का	PSP:का	4	lwg__psp
6	मंजूरी	मंजूरी	NN	7	pof
7	दी	दे	VM	0	main
8	गई	गई	VAUX	7	lwg__vaux
9	.	.	.	7	rsym

1	36	36	QC	2	nmod__adj
2	’	’	NN	53	k7t
3	07	07	QC	4	mod
4	जनवरी	जनवरी	NNP	53	k7t
5	को	को	PSP:को	4	lwg__psp
6	तृणमूल	तृणमूल	JJ	7	mod
7	कांग्रेस	कांग्रेस	NN	9	r6
8	के	का	PSP:का	7	lwg__psp
9	करीबी	करीबी	NN	10	ccof
10	और	और	CC:और	15	ccof
11	ममता	ममता	XC	12	mod
12	बनर्जी	बनर्जी	NNP	10	ccof
13	के	का	PSP:का	12	lwg__psp
14	समर्थक	समर्थक	JJ	15	ccof
15	व	व	CC:व	53	k2u
16	‘	‘	JJ	17	nmod__adj
17	टीपू	टीपू	NN	30	k1
18	सुल्तान	सुल्तान	JJ	21	mod
19	मस्जिद	मस्जिद	NN	21	mod
20	’	’	XC	21	mod
21	कोलकाता	कोलकाता	NNP	28	r6
22	के	का	PSP:का	21	lwg__psp
23	शाही	शाही	JJ	28	nmod__adj
24	इमाम	इमाम	XC	28	mod
25	मौलाना	मौलाना	XC	28	mod
26	नूरूर	नूरूर	XC	28	mod
27	रहमान	रहमान	NNP	28	mod
28	बरकती	बरकती	VM	30	k1
29	ने	ने	PSP:ने	28	lwg__psp
30	कहा	कह	VM	15	ccof
31	,	,	,	30	rsym
32	‘	‘	JJ	33	nmod__adj
33	‘	‘	NN	47	k1
34	जो	जो	PRP	47	k1
35	भी	भी	RP	34	lwg__rp
36	प्रधानमंत्री	प्रधानमंत्री	NN	38	mod
37	नरेंद्र	नरेंद्र	JJ	38	mod
38	मोदी	मोदी	NN	40	r6
39	के	का	PSP:का	38	lwg__psp
40	सिर	सिर	NN	42	r6
41	के	का	PSP:का	40	lwg__psp
42	बाल	बाल	NN	43	ccof
43	व	व	CC:व	47	k2
44	दाढ़ी	दाढ़ी	NN	43	ccof
45	का	का	PSP:का	44	lwg__psp
46	मुंडन	मुंडन	NN	47	pof
47	करेगा	कर	VM	53	vmod
48	उसे	उसे	PRP	53	k4
49	25	25	QC	51	mod
50	लाख	लाख	QC	51	nmod__adj
51	रुपए	रुपया	NN	53	k2
52	ईनाम	ईनाम	NN	53	pof
53	दिया	दे	VM	0	main
54	जाएगा	जा	VAUX	53	lwg__vaux
55	.	.	.	53	rsym

1	’	’	NN	4	mod
2	37	37	QC	4	nmod__adj
3	रवि	रवि	XC	4	mod
4	उ.फा./हस्त	उ.फा./हस्त	NN	0	main
5	में	में	PSP:में	4	lwg__psp
6	.	.	.	4	rsym

1	38	38	QC	0	ROOT
2	Nov	Nov	XC	6	mod
3	Radio	Radio	XC	6	mod
4	mantra	mantra	XC	6	mod
5	Bhavishyavani	Bhavishyavani	XC	6	mod
6	v24488न्यूज़	v24488न्यूज़	NNP	0	ROOT
7	60	60	QC	11	mod
8	सेकेंड	सेकेंड	XC	11	mod
9	’	’	XC	11	mod
10	मेंJEE	मेंJEE	XC	11	mod
11	Mains	Mains	NNP	0	ROOT
12	में	में	PSP:में	11	lwg__psp
13	पूरे	पूरा	JJ	14	nmod__adj
14	नंबर	नंबर	NN	16	k2
15	हासिल	हासिल	VM	16	pof
16	कर	कर	VAUX	0	ROOT
17	कल्पित	कल्पित	JJ	0	ROOT
18	ने	ने	PSP:ने	17	lwg__psp
19	रचा	रचा	VM	22	mod
20	इतिहास	इतिहास	NN	22	mod
21	JEE	JEE	JJ	22	nmod__adj
22	Mains	Mains	NN	0	ROOT
23	में	में	PSP:में	22	lwg__psp
24	पूरे	पूरा	JJ	25	nmod__adj
25	नंबर	नंबर	NN	27	k2
26	हासिल	हासिल	VM	27	pof
27	कर	कर	VAUX	0	ROOT
28	कल्पित	कल्पित	JJ	0	ROOT
29	ने	ने	PSP:ने	28	lwg__psp
30	रचा	रचा	VM	0	ROOT
31	इतिहास	इतिहास	NN	0	ROOT
32	‘	‘	NN	0	ROOT
33	फौजी	फौजी	JJ	34	nmod__adj
34	हेयरकट	हेयरकट	NNP	36	k2p
35	नहीं	नहीं	NEG	36	lwg__neg
36	समझे	समझ	VM	0	ROOT
37	छात्र	छात्र	NN	0	ROOT
38	तो	तो	RP	37	lwg__rp
39	लिया	ले	VM	0	ROOT
40	योगी	योगी	NN	42	r6
41	का	का	PSP:का	40	lwg__psp
42	नाम	नाम	NN	0	ROOT
43	’	’	JJ	44	nmod__adj
44	ALERT!	ALERT!	NN	0	ROOT
45	39	39	QC	0	ROOT
46	Sept	Sept	XC	50	mod
47	Radio	Radio	XC	50	mod
48	mantra	mantra	XC	50	mod
49	Bhavishyavani	Bhavishyavani	XC	50	mod
50	v22899न्यूज़	v22899न्यूज़	NNP	0	ROOT
51	60	60	QC	55	mod
52	सेकेंड	सेकेंड	XC	55	mod
53	’	’	XC	55	mod
54	मेंJEE	मेंJEE	XC	55	mod
55	Mains	Mains	NNP	0	ROOT
56	में	में	PSP:में	55	lwg__psp
57	पूरे	पूरा	JJ	58	nmod__adj
58	नंबर	नंबर	NN	60	k2
59	हासिल	हासिल	VM	60	pof
60	कर	कर	VAUX	0	ROOT
61	कल्पित	कल्पित	JJ	0	ROOT
62	ने	ने	PSP:ने	61	lwg__psp
63	रचा	रचा	VM	66	mod
64	इतिहास	इतिहास	NN	66	mod
65	JEE	JEE	JJ	66	nmod__adj
66	Mains	Mains	NN	71	k7
67	में	में	PSP:में	66	lwg__psp
68	पूरे	पूरा	JJ	69	nmod__adj
69	नंबर	नंबर	NN	71	k2
70	हासिल	हासिल	VM	71	pof
71	कर	कर	VAUX	0	ROOT
72	कल्पित	कल्पित	JJ	118	k1
73	ने	ने	PSP:ने	72	lwg__psp
74	रचा	रचा	VM	118	vmod
75	इतिहास	इतिहास	NN	118	k7t
76	‘	‘	NN	118	k2
77	फौजी	फौजी	JJ	78	nmod__adj
78	हेयरकट	हेयरकट	NNP	80	k2p
79	नहीं	नहीं	NEG	80	lwg__neg
80	समझे	समझ	VM	118	vmod
81	छात्र	छात्र	NN	118	k4
82	तो	तो	RP	81	lwg__rp
83	लिया	ले	VM	118	vmod
84	योगी	योगी	NN	86	r6
85	का	का	PSP:का	84	lwg__psp
86	नाम	नाम	NN	118	k2
87	’	’	JJ	88	nmod__adj
88	ALERT!	ALERT!	NN	118	k2
89	40	40	QC	90	mod
90	जनवरी	जनवरी	NNP	118	k7t
91	को	को	PSP:को	90	lwg__psp
92	आदमपुर	आदमपुर	NN	118	k7t
93	के	का	PSP:का	92	lwg__psp
94	निकट	निकट	NST	92	lwg__psp
95	खुर्दपुर	खुर्दपुर	NNP	118	k7p
96	में	में	PSP:में	95	lwg__psp
97	अकबर	अकबर	XC	98	mod
98	अली	अली	NNP	99	ccof
99	व	व	CC:व	118	k2
100	उसकी	उसकी	PRP	102	r6
101	दूसरी	दूसरी	QO	102	nmod__adj
102	पत्नी	पत्नी	NN	99	ccof
103	खालिदा	खालिदा	JJ	118	k1
104	ने	ने	PSP:ने	103	lwg__psp
105	अकबर	अकबर	XC	106	mod
106	अली	अली	NNP	109	r6
107	की	का	PSP:का	106	lwg__psp
108	पहली	पहली	QO	109	nmod__adj
109	पत्नी	पत्नी	NN	111	jjmod
110	से	से	PSP:से	109	lwg__psp
111	जन्मे	जन्मे	JJ	118	vmod
112	4	4	QC	114	nmod__adj
113	वर्षीय	वर्षीय	JJ	114	nmod__adj
114	बेटे	बेटा	NN	118	k2
115	सैफुल	सैफुल	NN	117	r6-k2
116	की	का	PSP:का	115	lwg__psp
117	हत्या	हत्या	NN	118	pof
118	कर	कर	VM	126	vmod
119	दी	दे	VAUX	118	lwg__vaux
120	जिसके	जो	PRP	126	rh
121	कारण	कारण	NN	120	lwg__psp
122	अकबर	अकबर	NNP	123	ccof
123	व	व	CC:व	126	k1
124	खालिदा	खालिदा	NN	123	ccof
125	में	में	PSP:में	124	lwg__psp
126	झगड़ा	झगड़ा	VM	71	ccof
127	रहता	रह	VAUX	126	lwg__vaux
128	था	था	VAUX	126	lwg__vaux
129	.	.	.	126	rsym

1	41	41	QC	0	ROOT
2	AUG	AUG	XC	6	mod
3	Radio	Radio	XC	6	mod
4	mantra	mantra	XC	6	mod
5	Bhavishyavani	Bhavishyavani	XC	6	mod
6	v21953न्यूज़	v21953न्यूज़	NNP	0	ROOT
7	60	60	QC	11	mod
8	सेकेंड	सेकेंड	XC	11	mod
9	’	’	XC	11	mod
10	मेंJEE	मेंJEE	XC	11	mod
11	Mains	Mains	NNP	0	ROOT
12	में	में	PSP:में	11	lwg__psp
13	पूरे	पूरा	JJ	14	nmod__adj
14	नंबर	नंबर	NN	16	k2
15	हासिल	हासिल	VM	16	pof
16	कर	कर	VAUX	0	ROOT
17	कल्पित	कल्पित	JJ	0	ROOT
18	ने	ने	PSP:ने	17	lwg__psp
19	रचा	रचा	VM	22	mod
20	इतिहास	इतिहास	NN	22	mod
21	JEE	JEE	JJ	22	nmod__adj
22	Mains	Mains	NN	0	ROOT
23	में	में	PSP:में	22	lwg__psp
24	पूरे	पूरा	JJ	25	nmod__adj
25	नंबर	नंबर	NN	27	k2
26	हासिल	हासिल	VM	27	pof
27	कर	कर	VAUX	0	ROOT
28	कल्पित	कल्पित	JJ	0	ROOT
29	ने	ने	PSP:ने	28	lwg__psp
30	रचा	रचा	VM	0	ROOT
31	इतिहास	इतिहास	NN	0	ROOT
32	‘	‘	JJ	33	nmod__adj
33	फौजी	फौजी	NN	0	ROOT
34	हेयरकट	हेयरकट	NNP	36	k2p
35	नहीं	नहीं	NEG	36	lwg__neg
36	समझे	समझ	VM	0	ROOT
37	छात्र	छात्र	NN	0	ROOT
38	तो	तो	RP	37	lwg__rp
39	लिया	ले	VM	0	ROOT
40	योगी	योगी	NN	42	r6
41	का	का	PSP:का	40	lwg__psp
42	नाम	नाम	NN	0	ROOT
43	’	’	JJ	44	nmod__adj
44	ALERT!	ALERT!	NN	63	k2
45	42	42	QC	46	mod
46	दिसम्बर	दिसंबर	NNP	63	k2
47	को	को	PSP:को	46	lwg__psp
48	उत्तर	उत्तर	XC	49	mod
49	प्रदेश	प्रदेश	NNP	63	k7p
50	में	में	PSP:में	49	lwg__psp
51	लखीमपुर	लखीमपुर	JJ	52	nmod__adj
52	खीरी	खीरी	NN	56	r6
53	के	का	PSP:का	52	lwg__psp
54	‘	‘	JJ	56	nmod__adj
55	सुंदरवल	सुंदरवल	NN	56	mod
56	’	’	NN	63	k7p
57	में	में	PSP:में	56	lwg__psp
58	छोटा	छोटा	JJ	62	nmod__adj
59	सा	सा	RP	62	lwg__rp
60	हेयर	हेयर	XC	62	mod
61	कटिंग	कटिंग	XC	62	mod
62	सैलून	सैलून	NN	63	k2
63	चलाने	चला	VM	65	nmod__k1inv
64	वाले	वाला	PSP:वाला	63	lwg__psp
65	दिलशाद	दिलशाद	NN	0	ROOT
66	को	को	PSP:को	65	lwg__psp
67	मोबाइल	मोबाइल	NN	0	ROOT
68	पर	पर	PSP:पर	67	lwg__psp
69	बैंक	बैंक	NN	0	ROOT
70	से	से	PSP:से	69	lwg__psp
71	जब	जब	PRP	0	ROOT
72	अपने	अपना	PRP	73	r6
73	खाते	खाता	NN	0	ROOT
74	में	में	PSP:में	73	lwg__psp
75	9	9	QC	0	ROOT
76	करोड़	करोड़	XC	0	ROOT
77	99	99	QC	79	mod
78	लाख	लाख	QC	79	nmod__adj
79	99	99	QC	90	nmod__relc
80	,	,	,	79	rsym
81	999	999	QC	82	nmod__adj
82	रुपए	रुपया	NN	84	r6
83	की	का	PSP:का	82	lwg__psp
84	रकम	रकम	NN	86	k2
85	क्रैडिट	क्रैडिट	NN	86	pof
86	होने	हो	VM	88	r6
87	का	का	PSP:का	86	lwg__psp
88	मैसेज	मैसेज	NN	89	pof
89	आया	आ	VM	79	ccof
90	तो	तो	CC:तो	0	ROOT
91	वह	वह	PRP	93	k1
92	खुश	खुश	JJ	93	pof
93	होने	हो	VM	97	vmod
94	की	का	PSP:का	93	lwg__psp
95	बजाय	बजाय	PSP:?	93	lwg__psp
96	परेशान	परेशान	JJ	97	pof
97	हो	हो	VM	90	ccof
98	गया	गया	VAUX	97	lwg__vaux
99	.	.	.	97	rsym

1	43	43	QC	2	mod
2	दिसम्बर	दिसंबर	NNP	0	ROOT
3	को	को	PSP:को	2	lwg__psp
4	ही	ही	RP	2	lwg__rp
5	जयपुर	जयपुर	NNP	7	r6
6	के	का	PSP:का	5	lwg__psp
7	राजकुमार	राजकुमार	NN	9	r6
8	के	का	PSP:का	7	lwg__psp
9	खाते	खाता	NN	0	ROOT
10	में	में	PSP:में	9	lwg__psp
11	बैंक	बैंक	NN	13	mod
12	आफ	आफ	XC	13	mod
13	बड़ौदा	बड़ौदा	NN	15	r6
14	के	का	PSP:का	13	lwg__psp
15	कर्मचारियों	कर्मचारी	NN	0	ROOT
16	ने	ने	PSP:ने	15	lwg__psp
17	उसके	उसके	PRP	19	k2
18	जमा	जमा	JJ	19	pof
19	करवाए	करवा	VM	0	ROOT
20	हुए	हो	VAUX	19	lwg__vaux
21	48	48	QC	0	ROOT
22	,	,	,	21	rsym
23	000	000	QC	24	nmod__adj
24	रुपयों	रुपया	NN	26	r6
25	की	का	PSP:का	24	lwg__psp
26	एंट्री	एंट्री	NN	27	k2
27	डालने	डाल	VM	35	vmod
28	की	का	PSP:का	27	lwg__psp
29	बजाय	बजाय	PSP:?	27	lwg__psp
30	4.80	4.80	QC	32	nmod__adj
31	करोड़	करोड़	XC	32	mod
32	रुपए	रुपया	NN	34	r6
33	की	का	PSP:का	32	lwg__psp
34	एंट्री	एंट्री	NN	35	k2
35	डाल	डाल	VM	21	ccof
36	दी	दे	VAUX	35	lwg__vaux
37	.	.	.	35	rsym

1	44	44	QC	23	sent-adv
2	सितम्बर	सितंबर	XC	23	k7t
3	,	,	,	2	rsym
4	2016	2016	QC	23	k2
5	को	को	PSP:को	4	lwg__psp
6	गुजरात	गुजरात	NN	10	r6
7	के	का	PSP:का	6	lwg__psp
8	एक	एक	QC	10	nmod__adj
9	प्राइवेट	प्राइवेट	JJ	10	mod
10	अस्पताल	अस्पताल	NN	23	k7p
11	में	में	PSP:में	10	lwg__psp
12	एक	एक	QC	13	nmod__adj
13	डाक्टर	डाक्टर	NN	14	ccof
14	और	और	CC:और	23	k7
15	स्वीपर	स्वीपर	NN	14	ccof
16	ने	ने	PSP:ने	15	lwg__psp
